,race,lsat,zfygpa,DOB_yr,zgpa,fulltime,fam_inc,age,gender,parttime,Dropout,pass_bar,tier,gpa
1275,0.0,29.5,0.49,68.0,0.26,1.0,3.0,-61.0,0,0.0,0,1.0,3.0,2
1276,0.0,38.0,1.31,55.0,0.81,2.0,3.0,-48.0,0,1.0,0,1.0,3.0,2
1277,0.0,36.0,0.3,45.0,0.51,1.0,2.0,-38.0,1,0.0,0,1.0,4.0,2
1278,0.0,33.0,0.81,69.0,0.66,1.0,4.0,-62.0,0,0.0,0,1.0,4.0,2
1279,0.0,45.0,-0.53,65.0,0.37,1.0,3.0,-58.0,0,0.0,0,1.0,5.0,2
1280,0.0,46.0,0.94,51.0,0.51,1.0,3.0,-44.0,0,0.0,0,1.0,5.0,2
1281,0.0,32.0,1.39,68.0,1.28,1.0,4.0,-62.0,0,0.0,0,1.0,3.0,2
1282,1.0,36.0,1.44,66.0,1.17,2.0,4.0,-59.0,1,1.0,0,1.0,5.0,2
1283,0.0,38.0,-0.71,69.0,-0.07,1.0,3.0,-62.0,1,0.0,0,1.0,4.0,2
1284,0.0,36.0,-1.09,68.0,-1.22,1.0,3.0,-61.0,1,0.0,0,1.0,4.0,2
1285,0.0,32.0,0.37,58.0,-0.64,2.0,3.0,-56.0,1,1.0,0,1.0,4.0,2
1286,0.0,37.0,0.84,53.0,0.75,1.0,3.0,-46.0,0,0.0,0,1.0,4.0,2
1287,0.0,37.0,0.67,66.0,0.68,1.0,2.0,-59.0,1,0.0,0,1.0,4.0,2
1288,0.0,35.0,0.67,67.0,0.17,1.0,1.0,-65.0,0,0.0,0,1.0,3.0,2
1289,0.0,39.0,0.76,52.0,0.68,1.0,2.0,-45.0,0,0.0,0,1.0,3.0,2
1290,0.0,38.0,1.33,69.0,1.68,1.0,4.0,-62.0,0,0.0,0,1.0,3.0,2
1291,0.0,42.0,-1.84,63.0,-1.76,1.0,4.0,-56.0,1,0.0,0,1.0,5.0,2
1293,0.0,34.0,-0.54,69.0,-0.26,1.0,4.0,-62.0,0,0.0,0,1.0,4.0,2
1294,0.0,35.0,0.7,69.0,0.55,1.0,3.0,-62.0,0,0.0,0,1.0,4.0,2
1295,0.0,39.0,1.19,67.0,0.55,1.0,2.0,-60.0,1,0.0,0,1.0,3.0,2
1296,0.0,42.0,0.79,64.0,0.85,1.0,3.0,-57.0,0,0.0,0,1.0,3.0,2
1297,0.0,43.0,1.22,70.0,1.16,1.0,4.0,-63.0,1,0.0,0,1.0,5.0,2
1298,0.0,37.0,-0.24,69.0,-0.55,1.0,4.0,-62.0,1,0.0,0,1.0,2.0,2
1299,0.0,42.0,0.2,69.0,-0.11,1.0,5.0,-62.0,0,0.0,0,1.0,6.0,2
1300,0.0,41.0,0.59,68.0,0.28,1.0,2.0,-61.0,0,0.0,0,1.0,5.0,2
1301,0.0,31.0,-0.59,70.0,-0.81,1.0,4.0,-63.0,0,0.0,0,1.0,4.0,2
1302,0.0,38.0,1.45,68.0,1.69,1.0,3.0,-61.0,1,0.0,0,1.0,4.0,2
1304,0.0,42.0,-1.01,69.0,-0.87,1.0,5.0,-62.0,0,0.0,0,1.0,4.0,2
1305,0.0,41.0,-0.6,69.0,-0.07,1.0,5.0,-67.0,0,0.0,0,1.0,3.0,2
1306,1.0,27.0,-0.92,65.0,-0.84,1.0,4.0,-58.0,1,0.0,0,1.0,4.0,2
1307,0.0,35.0,0.35,65.0,0.16,1.0,4.0,-63.0,0,0.0,0,1.0,4.0,2
1308,0.0,25.0,-0.64,69.0,-1.17,1.0,5.0,-62.0,0,0.0,0,0.0,5.0,2
1309,0.0,31.0,-0.37,69.0,-0.75,1.0,4.0,-62.0,0,0.0,0,1.0,3.0,2
1310,0.0,42.0,0.67,69.0,0.32,1.0,3.0,-62.0,1,0.0,0,1.0,4.0,2
1311,0.0,36.0,1.8,67.0,1.8,1.0,3.0,-60.0,0,0.0,0,1.0,5.0,2
1312,0.0,40.0,1.65,54.0,1.82,1.0,4.0,-52.0,1,0.0,0,1.0,3.0,2
1313,0.0,38.5,0.45,69.0,0.35,1.0,5.0,-62.0,0,0.0,0,1.0,3.0,2
1314,0.0,34.5,0.7,67.0,0.38,1.0,5.0,-60.0,1,0.0,0,1.0,3.0,2
1317,1.0,40.0,-0.81,69.0,-1.25,1.0,3.0,-62.0,0,0.0,0,1.0,6.0,2
1318,1.0,38.0,-1.09,69.0,-1.95,1.0,3.0,-67.0,0,0.0,0,1.0,4.0,2
1319,0.0,44.0,0.24,62.0,-0.52,1.0,4.0,-55.0,0,0.0,0,1.0,6.0,2
1320,1.0,39.0,-0.16,67.0,-0.17,1.0,3.0,-65.0,0,0.0,0,1.0,4.0,2
1321,1.0,36.0,-0.91,69.0,-1.01,1.0,3.0,-62.0,1,0.0,0,1.0,5.0,2
1322,0.0,37.0,0.29,47.0,0.58,1.0,3.0,-40.0,1,0.0,0,1.0,4.0,2
1323,0.0,37.0,-0.35,68.0,-0.72,1.0,4.0,-61.0,0,0.0,0,1.0,5.0,2
1325,0.0,40.0,-0.3,70.0,-0.47,1.0,3.0,-63.0,1,0.0,0,0.0,4.0,2
1326,0.0,40.0,0.62,68.0,0.45,1.0,5.0,-61.0,0,0.0,0,1.0,4.0,2
1328,0.0,36.0,0.71,69.0,0.69,1.0,4.0,-62.0,1,0.0,0,1.0,4.0,2
1329,0.0,35.5,1.23,68.0,1.69,1.0,3.0,-61.0,0,0.0,0,1.0,3.0,2
1330,0.0,34.0,1.34,65.0,0.9,1.0,4.0,-58.0,0,0.0,0,1.0,4.0,2
1331,0.0,36.0,0.69,61.0,0.08,1.0,3.0,-54.0,1,0.0,0,1.0,2.0,2
1333,0.0,32.0,0.68,68.0,-0.11,1.0,4.0,-66.0,1,0.0,0,1.0,4.0,2
1335,0.0,33.5,1.56,68.0,1.0,1.0,4.0,-61.0,1,0.0,0,1.0,3.0,2
1336,0.0,42.0,-0.42,66.0,-0.05,1.0,4.0,-64.0,1,0.0,0,1.0,3.0,2
1337,0.0,41.0,1.9,68.0,1.66,1.0,4.0,-61.0,1,0.0,0,1.0,5.0,2
1338,0.0,33.0,-1.72,68.0,-2.1,1.0,4.0,-61.0,0,0.0,0,1.0,4.0,2
1339,0.0,35.0,0.67,68.0,1.11,1.0,3.0,-61.0,0,0.0,0,1.0,2.0,2
1340,0.0,37.0,1.36,68.0,1.3,2.0,4.0,-66.0,1,1.0,0,1.0,5.0,2
1341,0.0,32.0,0.47,42.0,0.25,2.0,4.0,-35.0,0,1.0,0,1.0,3.0,2
1342,0.0,37.0,0.97,70.0,0.62,1.0,4.0,-63.0,0,0.0,0,1.0,4.0,2
1343,0.0,36.0,0.85,69.0,0.48,1.0,4.0,-62.0,0,0.0,0,1.0,4.0,2
1344,0.0,43.0,1.07,69.0,1.08,1.0,2.0,-62.0,0,0.0,0,1.0,4.0,2
1345,0.0,37.3,0.17,68.0,0.43,1.0,3.0,-61.0,1,0.0,0,1.0,3.0,2
1346,0.0,38.0,-0.27,66.0,-0.25,1.0,4.0,-59.0,0,0.0,0,1.0,3.0,2
1347,0.0,36.0,-0.06,69.0,0.18,1.0,3.0,-62.0,0,0.0,0,1.0,3.0,2
1348,0.0,33.0,0.3,69.0,0.39,1.0,3.0,-62.0,0,0.0,0,1.0,3.0,2
1349,0.0,37.0,1.71,54.0,1.8,1.0,2.0,-47.0,1,0.0,0,1.0,2.0,2
1350,0.0,40.0,-0.99,54.0,-0.91,1.0,2.0,-47.0,0,0.0,0,1.0,5.0,2
1351,0.0,31.0,-0.81,53.0,-1.15,1.0,3.0,-51.0,1,0.0,0,0.0,2.0,2
1352,0.0,45.0,-0.03,67.0,-0.37,1.0,4.0,-60.0,1,0.0,0,1.0,3.0,2
1354,0.0,45.0,-0.02,69.0,0.53,1.0,3.0,-62.0,0,0.0,0,1.0,5.0,2
1355,1.0,40.0,1.45,64.0,1.49,1.0,2.0,-57.0,0,0.0,0,1.0,4.0,2
1356,0.0,31.5,-0.37,62.0,-0.2,2.0,4.0,-55.0,1,1.0,0,1.0,4.0,2
1357,0.0,34.0,-0.69,57.0,-0.71,2.0,3.0,-55.0,0,1.0,0,1.0,4.0,2
1358,0.0,32.0,-0.56,47.0,-0.3,1.0,3.0,-45.0,1,0.0,0,1.0,3.0,2
1359,1.0,42.0,-0.84,68.0,-1.04,1.0,4.0,-61.0,1,0.0,0,1.0,6.0,2
1362,0.0,38.0,-1.3,68.0,-0.72,1.0,4.0,-61.0,1,0.0,0,1.0,4.0,2
1363,0.0,44.0,-0.6,68.0,-0.13,1.0,4.0,-61.0,0,0.0,0,1.0,5.0,2
1364,0.0,40.0,0.56,65.0,1.09,1.0,5.0,-58.0,1,0.0,0,1.0,3.0,2
1365,0.0,33.5,0.09,66.0,0.48,1.0,4.0,-59.0,1,0.0,0,1.0,4.0,2
1366,0.0,34.0,-0.16,66.0,-0.21,1.0,3.0,-59.0,1,0.0,0,1.0,4.0,2
1367,0.0,35.0,0.43,68.0,0.57,1.0,1.0,-61.0,1,0.0,0,1.0,5.0,2
1368,0.0,42.0,0.22,65.0,-0.16,1.0,4.0,-58.0,0,0.0,0,1.0,6.0,2
1370,0.0,39.0,1.1,56.0,1.08,1.0,3.0,-49.0,1,0.0,0,1.0,4.0,2
1371,0.0,48.0,0.6,68.0,0.44,1.0,3.0,-66.0,1,0.0,0,1.0,6.0,2
1372,0.0,43.0,1.25,69.0,0.63,1.0,4.0,-67.0,0,0.0,0,1.0,6.0,2
1373,0.0,36.5,-0.39,63.0,-0.63,1.0,2.0,-56.0,1,0.0,0,1.0,3.0,2
1375,0.0,37.0,-0.02,68.0,-1.21,1.0,4.0,-61.0,1,0.0,0,1.0,4.0,2
1377,0.0,41.0,0.86,67.0,0.98,1.0,3.0,-60.0,0,0.0,0,1.0,4.0,2
1378,0.0,37.0,0.0,65.0,-0.55,1.0,3.0,-58.0,0,0.0,0,1.0,3.0,2
1379,0.0,34.0,0.78,68.0,1.24,1.0,4.0,-61.0,0,0.0,0,1.0,5.0,2
1380,0.0,35.0,0.28,69.0,0.49,1.0,3.0,-62.0,1,0.0,0,1.0,2.0,2
1381,0.0,33.0,-1.43,54.0,-1.35,1.0,3.0,-52.0,0,0.0,0,1.0,5.0,2
1382,0.0,41.0,-1.29,69.0,-1.88,1.0,4.0,-62.0,0,0.0,0,1.0,3.0,2
1383,0.0,40.0,0.3,56.0,0.28,1.0,3.0,-54.0,1,0.0,0,1.0,3.0,2
1384,0.0,41.0,0.35,69.0,0.55,1.0,4.0,-62.0,0,0.0,0,1.0,4.0,2
1385,0.0,37.0,-0.07,66.0,-0.21,1.0,5.0,-59.0,1,0.0,0,1.0,5.0,2
1386,0.0,41.0,0.81,68.0,0.95,1.0,3.0,-66.0,1,0.0,0,1.0,4.0,2
1387,1.0,25.0,0.0,60.0,-0.5,1.0,2.0,-53.0,1,0.0,0,1.0,1.0,2
1388,0.0,40.0,0.76,66.0,0.95,1.0,3.0,-59.0,0,0.0,0,1.0,4.0,2
1389,0.0,41.0,1.84,68.0,1.1,1.0,4.0,-61.0,1,0.0,0,1.0,5.0,2
1390,0.0,40.0,0.2,69.0,0.34,1.0,2.0,-62.0,0,0.0,0,1.0,3.0,2
1391,0.0,42.0,0.43,69.0,0.9,1.0,4.0,-62.0,1,0.0,0,1.0,3.0,2
1393,0.0,36.0,0.16,69.0,-0.07,1.0,4.0,-62.0,1,0.0,0,1.0,4.0,2
1395,0.0,37.0,0.24,68.0,0.03,1.0,5.0,-61.0,0,0.0,0,1.0,3.0,2
1396,1.0,23.0,-0.99,67.0,-1.81,1.0,2.0,-60.0,1,0.0,0,1.0,5.0,2
1397,0.0,43.0,0.74,69.0,0.37,1.0,4.0,-62.0,1,0.0,0,1.0,3.0,2
1398,0.0,37.0,0.87,60.0,1.77,1.0,2.0,-53.0,0,0.0,0,1.0,5.0,2
1399,0.0,39.0,1.13,69.0,0.58,1.0,4.0,-62.0,1,0.0,0,1.0,4.0,2
1400,0.0,32.0,-0.13,68.0,0.49,1.0,4.0,-61.0,1,0.0,0,1.0,3.0,2
1402,0.0,35.0,0.39,68.0,0.15,1.0,3.0,-61.0,1,0.0,0,1.0,3.0,2
1404,0.0,37.0,0.3,68.0,0.62,1.0,3.0,-61.0,1,0.0,0,1.0,3.0,2
1405,0.0,45.0,0.94,69.0,-0.08,1.0,3.0,-62.0,0,0.0,0,1.0,5.0,2
1406,0.0,39.0,1.12,69.0,1.15,1.0,4.0,-62.0,0,0.0,0,1.0,3.0,2
1407,0.0,39.0,-0.04,68.0,0.16,1.0,3.0,-62.0,0,0.0,0,1.0,4.0,2
1408,0.0,39.0,0.95,68.0,1.02,1.0,4.0,-61.0,0,0.0,0,1.0,4.0,2
1409,0.0,39.0,-0.15,69.0,-0.12,1.0,4.0,-62.0,1,0.0,0,1.0,3.0,2
1410,0.0,36.0,-1.9,70.0,-1.51,1.0,2.0,-63.0,1,0.0,0,1.0,6.0,2
1411,0.0,37.0,0.14,61.0,0.15,2.0,3.0,-54.0,0,1.0,0,1.0,3.0,2
1412,0.0,32.0,0.05,67.0,0.23,1.0,3.0,-60.0,1,0.0,0,1.0,3.0,2
1413,0.0,42.0,0.19,69.0,0.55,1.0,4.0,-62.0,0,0.0,0,1.0,4.0,2
1414,0.0,42.0,-0.13,50.0,-0.21,1.0,2.0,-43.0,1,0.0,0,1.0,4.0,2
1415,0.0,36.0,0.36,67.0,0.91,1.0,4.0,-60.0,1,0.0,0,1.0,4.0,2
1416,0.0,40.0,2.43,68.0,1.76,1.0,4.0,-61.0,1,0.0,0,1.0,5.0,2
1417,0.0,42.0,-0.81,67.0,-0.6,1.0,4.0,-65.0,1,0.0,0,1.0,4.0,2
1418,0.0,37.0,1.3,67.0,1.5,1.0,3.0,-60.0,0,0.0,0,1.0,4.0,2
1419,0.0,36.0,-0.67,68.0,-1.1,1.0,4.0,-61.0,0,0.0,0,0.0,6.0,2
1420,0.0,36.0,0.33,65.0,0.92,1.0,4.0,-58.0,0,0.0,0,1.0,4.0,2
1421,0.0,35.0,0.24,63.0,0.32,1.0,4.0,-56.0,1,0.0,0,1.0,2.0,2
1422,0.0,34.0,0.31,69.0,0.28,1.0,3.0,-62.0,1,0.0,0,1.0,4.0,2
1423,0.0,34.0,0.66,68.0,0.22,1.0,3.0,-61.0,0,0.0,0,1.0,4.0,2
1424,1.0,30.0,0.1,68.0,0.19,1.0,4.0,-61.0,1,0.0,0,1.0,5.0,2
1425,0.0,38.0,0.48,69.0,1.24,1.0,4.0,-62.0,1,0.0,0,1.0,5.0,2
1426,0.0,45.0,-0.29,69.0,0.16,1.0,4.0,-62.0,0,0.0,0,1.0,4.0,2
1427,0.0,33.0,-0.45,69.0,-0.78,1.0,4.0,-62.0,1,0.0,0,1.0,3.0,2
1428,0.0,36.0,0.7,67.0,0.78,1.0,4.0,-60.0,0,0.0,0,1.0,2.0,2
1429,0.0,35.0,-0.14,68.0,-1.04,1.0,2.0,-66.0,0,0.0,0,1.0,4.0,2
1430,0.0,38.0,-0.88,69.0,-0.15,1.0,3.0,-62.0,1,0.0,0,1.0,4.0,2
1431,0.0,41.0,0.46,69.0,-0.1,1.0,4.0,-62.0,1,0.0,0,1.0,4.0,2
1432,0.0,35.0,0.12,69.0,-0.87,1.0,4.0,-62.0,0,0.0,0,1.0,6.0,2
1433,0.0,41.0,1.34,65.0,1.52,1.0,3.0,-58.0,0,0.0,0,1.0,4.0,2
1434,0.0,33.0,0.43,63.0,0.19,1.0,3.0,-61.0,1,0.0,0,1.0,4.0,2
1435,0.0,29.0,-1.36,69.0,-1.26,1.0,4.0,-62.0,0,0.0,0,1.0,3.0,2
1436,0.0,43.0,-0.05,68.0,0.25,1.0,4.0,-61.0,0,0.0,0,1.0,4.0,2
1437,1.0,35.0,0.69,66.0,0.2,1.0,2.0,-59.0,0,0.0,0,1.0,5.0,2
1438,0.0,34.0,-0.32,69.0,0.58,1.0,4.0,-62.0,0,0.0,0,1.0,3.0,2
1439,0.0,42.0,0.23,69.0,0.48,1.0,5.0,-62.0,1,0.0,0,1.0,6.0,2
1440,0.0,38.5,0.3,68.0,0.12,1.0,4.0,-61.0,1,0.0,0,1.0,5.0,2
1441,0.0,43.0,1.05,64.0,1.45,1.0,5.0,-57.0,1,0.0,0,1.0,6.0,2
1442,0.0,31.0,0.24,67.0,0.41,1.0,4.0,-60.0,1,0.0,0,1.0,5.0,2
1443,0.0,35.0,0.34,68.0,-0.5,1.0,4.0,-61.0,0,0.0,0,1.0,3.0,2
1444,0.0,37.0,0.62,70.0,0.82,1.0,4.0,-68.0,0,0.0,0,1.0,4.0,2
1445,0.0,34.0,-0.24,69.0,-0.68,1.0,4.0,-62.0,0,0.0,0,1.0,4.0,2
1446,0.0,30.5,-0.25,69.0,-0.72,1.0,3.0,-62.0,1,0.0,0,1.0,3.0,2
1447,0.0,36.0,2.09,59.0,2.14,1.0,3.0,-57.0,1,0.0,0,1.0,3.0,2
1448,0.0,42.0,-0.71,69.0,-0.74,1.0,3.0,-62.0,0,0.0,0,1.0,4.0,2
1449,1.0,40.0,0.91,55.0,1.04,2.0,1.0,-48.0,0,1.0,0,1.0,5.0,2
1454,0.0,41.0,0.9,67.0,0.89,1.0,3.0,-60.0,0,0.0,0,1.0,4.0,2
1455,0.0,37.0,0.82,69.0,0.92,1.0,4.0,-62.0,1,0.0,0,1.0,4.0,2
1456,0.0,37.0,0.74,69.0,1.08,1.0,4.0,-62.0,1,0.0,0,1.0,3.0,2
1457,0.0,42.0,1.23,69.0,1.15,1.0,4.0,-62.0,0,0.0,0,1.0,4.0,2
1458,1.0,26.0,-1.53,68.0,-1.08,1.0,3.0,-61.0,1,0.0,0,1.0,3.0,2
1461,0.0,45.0,0.34,68.0,0.05,1.0,3.0,-61.0,1,0.0,0,1.0,5.0,2
1462,0.0,43.0,0.52,69.0,-0.79,1.0,4.0,-62.0,0,0.0,0,1.0,5.0,2
1463,0.0,39.0,-0.65,69.0,-0.74,1.0,4.0,-67.0,0,0.0,0,1.0,3.0,2
1465,0.0,34.0,0.61,69.0,1.36,2.0,3.0,-62.0,0,1.0,0,1.0,3.0,2
1466,0.0,46.0,0.0,69.0,-0.04,1.0,4.0,-62.0,0,0.0,0,1.0,6.0,2
1467,0.0,29.0,0.89,67.0,0.07,2.0,3.0,-60.0,0,1.0,0,1.0,3.0,2
1469,0.0,38.0,0.71,69.0,0.65,1.0,3.0,-62.0,0,0.0,0,1.0,3.0,2
1470,0.0,41.0,-1.25,63.0,-1.48,1.0,2.0,-56.0,1,0.0,0,0.0,5.0,2
1471,0.0,32.0,1.49,68.0,1.5,1.0,3.0,-61.0,1,0.0,0,1.0,3.0,2
1472,0.0,45.0,-1.02,65.0,-1.72,1.0,5.0,-58.0,1,0.0,0,1.0,6.0,2
1473,0.0,38.0,0.13,68.0,1.15,2.0,3.0,-61.0,1,1.0,0,1.0,2.0,2
1474,0.0,37.0,0.3,69.0,0.07,1.0,4.0,-62.0,1,0.0,0,1.0,5.0,2
1476,0.0,32.5,0.78,66.0,2.12,1.0,4.0,-59.0,0,0.0,0,1.0,5.0,2
1477,0.0,41.0,-0.32,68.0,-0.39,1.0,4.0,-61.0,0,0.0,0,1.0,5.0,2
1478,0.0,35.0,0.46,66.0,-0.18,2.0,3.0,-59.0,1,1.0,0,1.0,4.0,2
1479,0.0,35.0,-1.23,55.0,-0.81,1.0,4.0,-53.0,0,0.0,0,0.0,4.0,2
1481,0.0,33.5,1.5,68.0,0.75,1.0,4.0,-61.0,0,0.0,0,1.0,3.0,2
1482,0.0,41.0,-0.24,69.0,-0.67,1.0,3.0,-62.0,1,0.0,0,1.0,5.0,2
1483,0.0,46.0,0.67,69.0,0.18,1.0,5.0,-62.0,0,0.0,0,1.0,5.0,2
1484,0.0,29.0,-0.3,68.0,-0.47,1.0,4.0,-66.0,0,0.0,0,1.0,3.0,2
1485,0.0,42.0,0.16,64.0,0.2,1.0,4.0,-57.0,0,0.0,0,1.0,4.0,2
1486,0.0,32.0,1.34,62.0,1.2,1.0,2.0,-55.0,1,0.0,0,1.0,3.0,2
1487,0.0,41.0,-0.16,69.0,0.04,1.0,3.0,-62.0,0,0.0,0,1.0,5.0,2
1488,1.0,28.0,-0.66,68.0,-0.8,1.0,3.0,-66.0,0,0.0,0,1.0,3.0,2
1489,1.0,32.0,-1.36,69.0,-2.05,1.0,3.0,-62.0,1,0.0,0,1.0,6.0,2
1490,0.0,37.0,0.7,67.0,0.37,1.0,4.0,-60.0,1,0.0,0,1.0,4.0,2
1491,0.0,43.0,1.0,69.0,0.93,1.0,3.0,-62.0,0,0.0,0,1.0,4.0,2
1492,1.0,37.0,-0.79,69.0,-0.78,1.0,4.0,-67.0,0,0.0,0,1.0,3.0,2
1493,0.0,45.0,0.84,68.0,1.84,1.0,4.0,-61.0,1,0.0,0,1.0,4.0,2
1495,0.0,30.0,-0.88,68.0,-2.08,1.0,4.0,-61.0,0,0.0,0,1.0,3.0,2
1497,0.0,32.0,-0.55,69.0,-0.98,1.0,4.0,-67.0,1,0.0,0,1.0,3.0,2
1498,0.0,47.0,-1.2,70.0,-1.48,1.0,4.0,-63.0,0,0.0,0,1.0,5.0,2
1499,0.0,39.0,0.95,67.0,0.71,1.0,5.0,-60.0,1,0.0,0,1.0,3.0,2
1500,0.0,38.0,-0.06,70.0,-0.37,1.0,4.0,-63.0,1,0.0,0,1.0,3.0,2
1501,0.0,37.0,-0.39,68.0,-0.39,1.0,4.0,-61.0,0,0.0,0,1.0,4.0,2
1502,0.0,36.0,1.19,61.0,0.91,2.0,3.0,-54.0,1,1.0,0,1.0,3.0,2
1503,0.0,32.5,-0.01,68.0,-0.88,1.0,4.0,-61.0,1,0.0,0,1.0,3.0,2
1504,0.0,35.0,0.3,67.0,-0.25,1.0,2.0,-60.0,0,0.0,0,0.0,3.0,2
1505,0.0,36.0,1.07,65.0,1.1,1.0,3.0,-58.0,1,0.0,0,1.0,4.0,2
1506,0.0,28.5,-1.09,67.0,-1.48,1.0,3.0,-60.0,0,0.0,0,1.0,2.0,2
1507,0.0,40.0,0.27,54.0,0.58,1.0,2.0,-47.0,1,0.0,0,1.0,3.0,2
1508,0.0,29.0,0.2,69.0,0.04,1.0,3.0,-67.0,0,0.0,0,1.0,3.0,2
1509,0.0,42.0,-0.72,67.0,-0.37,1.0,4.0,-60.0,0,0.0,0,1.0,4.0,2
1510,0.0,39.0,-0.62,67.0,-0.93,1.0,2.0,-60.0,1,0.0,0,1.0,4.0,2
1512,0.0,40.0,0.72,68.0,1.02,1.0,4.0,-61.0,1,0.0,0,1.0,3.0,2
1513,0.0,38.0,1.49,69.0,1.7,1.0,4.0,-67.0,1,0.0,0,1.0,4.0,2
1514,0.0,40.0,-0.67,70.0,-0.26,1.0,2.0,-63.0,1,0.0,0,1.0,4.0,2
1515,0.0,37.0,0.13,69.0,0.09,1.0,3.0,-62.0,1,0.0,0,1.0,3.0,2
1516,0.0,35.0,1.11,65.0,0.34,1.0,2.0,-58.0,1,0.0,0,1.0,3.0,2
1517,0.0,41.0,2.15,56.0,2.15,2.0,3.0,-49.0,1,1.0,0,1.0,3.0,2
1520,0.0,42.0,-1.01,69.0,-0.42,1.0,4.0,-62.0,1,0.0,0,1.0,5.0,2
1523,0.0,30.0,-0.05,68.0,0.03,1.0,4.0,-61.0,1,0.0,0,1.0,3.0,2
1524,0.0,41.0,-0.2,69.0,-0.29,1.0,3.0,-62.0,1,0.0,0,1.0,4.0,2
1526,0.0,42.0,-0.24,68.0,-0.1,1.0,4.0,-61.0,1,0.0,0,1.0,5.0,2
1527,0.0,38.0,0.63,69.0,0.31,1.0,4.0,-62.0,1,0.0,0,1.0,4.0,2
1528,0.0,43.0,-0.53,67.0,-0.31,1.0,3.0,-60.0,1,0.0,0,1.0,5.0,2
1529,0.0,29.5,-0.6,68.0,-0.74,1.0,3.0,-61.0,0,0.0,0,1.0,3.0,2
1530,0.0,31.5,1.1,69.0,1.07,1.0,3.0,-62.0,0,0.0,0,1.0,3.0,2
1531,0.0,40.0,1.21,69.0,0.77,1.0,3.0,-62.0,0,0.0,0,1.0,5.0,2
1532,0.0,34.0,-0.26,69.0,-0.6,1.0,4.0,-62.0,1,0.0,0,1.0,3.0,2
1533,0.0,44.0,-0.69,66.0,-1.03,1.0,3.0,-59.0,0,0.0,0,1.0,4.0,2
1534,0.0,34.0,-0.26,69.0,-0.61,1.0,4.0,-62.0,1,0.0,0,1.0,3.0,2
1535,0.0,37.0,1.82,65.0,2.39,1.0,4.0,-58.0,1,0.0,0,1.0,3.0,2
1537,0.0,42.0,2.42,67.0,3.12,1.0,4.0,-60.0,0,0.0,0,1.0,4.0,2
1538,0.0,48.0,1.48,59.0,1.71,1.0,3.0,-52.0,0,0.0,0,1.0,6.0,2
1539,0.0,44.0,-0.52,54.0,-0.16,1.0,3.0,-47.0,1,0.0,0,1.0,5.0,2
1540,0.0,42.0,0.47,68.0,-0.14,1.0,5.0,-61.0,0,0.0,0,1.0,6.0,2
1541,0.0,36.0,-0.35,68.0,-0.7,1.0,3.0,-66.0,1,0.0,0,1.0,4.0,2
1542,0.0,42.0,0.85,69.0,0.92,1.0,3.0,-63.0,0,0.0,0,1.0,4.0,2
1544,0.0,43.0,1.77,68.0,1.62,1.0,4.0,-61.0,0,0.0,0,1.0,6.0,2
1545,0.0,38.0,-1.05,69.0,-1.5,1.0,5.0,-62.0,0,0.0,0,1.0,3.0,2
1547,1.0,41.0,-0.24,64.0,-0.56,1.0,3.0,-57.0,1,0.0,0,1.0,3.0,2
1548,1.0,45.0,0.21,69.0,-0.01,1.0,4.0,-62.0,1,0.0,0,1.0,6.0,2
1549,0.0,36.0,-0.1,62.0,0.06,1.0,4.0,-55.0,0,0.0,0,1.0,3.0,2
1550,0.0,44.0,1.07,65.0,1.31,1.0,1.0,-58.0,0,0.0,0,1.0,5.0,2
1551,0.0,42.0,0.65,63.0,0.6,1.0,3.0,-56.0,1,0.0,0,1.0,4.0,2
1552,0.0,38.0,0.99,69.0,0.63,1.0,5.0,-62.0,0,0.0,0,1.0,3.0,2
1553,0.0,44.0,0.27,69.0,0.0,1.0,4.0,-62.0,1,0.0,0,1.0,5.0,2
1554,0.0,39.0,0.29,69.0,0.37,1.0,4.0,-62.0,1,0.0,0,1.0,4.0,2
1555,0.0,37.0,0.09,68.0,-0.58,1.0,4.0,-61.0,1,0.0,0,1.0,4.0,2
1556,0.0,41.0,1.66,68.0,1.12,1.0,4.0,-61.0,0,0.0,0,1.0,4.0,2
1557,0.0,32.0,-0.41,69.0,0.14,1.0,3.0,-62.0,0,0.0,0,1.0,4.0,2
1558,0.0,32.0,-0.36,60.0,-0.74,1.0,3.0,-58.0,0,0.0,0,1.0,2.0,2
1559,0.0,34.0,0.79,67.0,0.8,1.0,4.0,-60.0,0,0.0,0,1.0,3.0,2
1560,0.0,37.0,-0.05,69.0,-0.21,1.0,4.0,-67.0,1,0.0,0,1.0,3.0,2
1561,0.0,40.0,1.96,63.0,1.92,1.0,2.0,-56.0,0,0.0,0,1.0,3.0,2
1562,0.0,36.0,1.5,53.0,0.88,2.0,2.0,-51.0,1,1.0,0,1.0,5.0,2
1564,0.0,29.0,0.1,59.0,-0.23,1.0,4.0,-57.0,0,0.0,0,1.0,5.0,2
1565,0.0,40.0,-0.42,67.0,0.44,1.0,5.0,-60.0,0,0.0,0,1.0,5.0,2
1566,0.0,34.0,-0.62,67.0,-0.52,1.0,3.0,-60.0,1,0.0,0,1.0,4.0,2
1567,0.0,34.0,0.11,68.0,0.66,1.0,5.0,-61.0,1,0.0,0,1.0,5.0,2
1568,0.0,32.0,0.37,69.0,0.49,1.0,3.0,-62.0,1,0.0,0,1.0,5.0,2
